Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,com.blankj.base.mvp,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\mvp\BaseView.java,3,87,Access to field `ON_DESTROY` on foreign value `Lifecycle.Event` (degree 1),Design,LawOfDemeter
1,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItem.java,3,49,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
2,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItem.java,3,59,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
3,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItem.java,3,62,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
4,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItem.java,3,73,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
1,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItemAdapter.java,3,21,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
2,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\BaseItemAdapter.java,3,37,Access to field `mAdapter` on foreign value `item` (degree 1),Design,LawOfDemeter
1,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\RecycleViewDivider.java,3,94,Access to field `bottom` on foreign value `mBounds` (degree 1),Design,LawOfDemeter
2,com.blankj.base.rv,C:\User\divya\Projects\AndroidUtilCode\lib\base\src\main\java\com\blankj\base\rv\RecycleViewDivider.java,3,122,Access to field `right` on foreign value `mBounds` (degree 1),Design,LawOfDemeter
1,com.blankj.common.activity,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\activity\CommonActivityDrawerView.java,3,37,Access to field `baseDrawerActionGitHub` on foreign value `R.id` (degree 1),Design,LawOfDemeter
2,com.blankj.common.activity,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\activity\CommonActivityDrawerView.java,3,39,Access to field `baseDrawerActionBlog` on foreign value `R.id` (degree 1),Design,LawOfDemeter
1,com.blankj.common.activity,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\activity\CommonActivityTitleView.java,3,89,Access to field `home` on foreign value `android.R.id` (degree 1),Design,LawOfDemeter
1,com.blankj.common.dialog,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\dialog\CommonDialogContent.java,3,79,Access to field `second` on foreign value `positiveBtnAction` (degree 1),Design,LawOfDemeter
2,com.blankj.common.dialog,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\dialog\CommonDialogContent.java,3,90,Access to field `second` on foreign value `negativeBtnAction` (degree 1),Design,LawOfDemeter
1,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItem.java,3,30,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
1,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItemClick.java,3,109,Access to field `mContent` on foreign value `item` (degree 1),Design,LawOfDemeter
1,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItemSeekBar.java,3,57,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
1,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItemSwitch.java,3,64,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
2,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItemSwitch.java,3,68,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
1,com.blankj.common.item,C:\User\divya\Projects\AndroidUtilCode\lib\common\src\main\java\com\blankj\common\item\CommonItemTitle.java,3,67,Access to field `itemView` on foreign value `holder` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\AppStoreUtils.java,3,88,Access to field `activityInfo` on foreign value `resolveInfo` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\AppStoreUtils.java,3,103,Access to field `activityInfo` on foreign value `resolveInfos.get(0)` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\BatteryUtils.java,3,48,Access to field `M` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\BatteryUtils.java,3,58,Access to field `M` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\CountryUtils.java,3,70,Access to field `locale` on foreign value `Resources.getSystem().getConfiguration()` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,120,Access to field `successMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,123,Access to field `successMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
3,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,124,Access to field `errorMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
4,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,176,Access to field `successMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
5,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,179,Access to field `successMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
6,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,180,Access to field `errorMsg` on foreign value `commandResult` (degree 1),Design,LawOfDemeter
7,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,233,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
8,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,251,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
9,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,291,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
10,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,302,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
11,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,320,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
12,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\DangerousUtils.java,3,320,Access to field `O` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\HttpsUtil.java,3,106,Call to `getInputStream` on foreign value `connection` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\HttpsUtil.java,3,123,Call to `close` on foreign value `is` (degree 2),Design,LawOfDemeter
1,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,63,Access to field `mURL` on foreign value `request` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,66,Access to field `sslConfig` on foreign value `CONFIG` (degree 1),Design,LawOfDemeter
3,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,67,Access to field `sslConfig` on foreign value `CONFIG` (degree 1),Design,LawOfDemeter
4,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,85,Access to field `length` on foreign value `body` (degree 1),Design,LawOfDemeter
5,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,91,Access to field `bis` on foreign value `body` (degree 1),Design,LawOfDemeter
6,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,95,Access to field `bis` on foreign value `body` (degree 1),Design,LawOfDemeter
7,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,189,Access to field `DEFAULT_SSL_CONFIG` on foreign value `SSLConfig` (degree 1),Design,LawOfDemeter
8,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,216,Call to `close` on foreign value `is` (degree 2),Design,LawOfDemeter
9,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\HttpUtils.java,3,218,Avoid unused local variables such as 'location'.,Best Practices,UnusedLocalVariable
1,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,57,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
2,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,57,Access to field `O` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
3,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,59,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
4,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,59,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
5,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,65,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
6,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,65,Access to field `N` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
7,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\main\java\com\blankj\subutil\util\http\SSLConfig.java,3,125,Call to `getSocketFactory` on foreign value `sslContext` (degree 1),Design,LawOfDemeter
1,com.blankj.subutil.util.http,C:\User\divya\Projects\AndroidUtilCode\lib\subutil\src\test\java\com\blankj\subutil\util\http\UserBean.java,3,11,"The class 'UserBean' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=8)",Design,DataClass
1,com.blankj.utilcode.constant,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\constant\MemoryConstants.java,3,16,"The class 'MemoryConstants' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=0)",Design,DataClass
1,com.blankj.utilcode.constant,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\constant\PermissionConstants.java,3,92,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
2,com.blankj.utilcode.constant,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\constant\PermissionConstants.java,3,92,Access to field `O` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.constant,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\constant\RegexConstants.java,3,11,"The class 'RegexConstants' is suspected to be a Data Class (WOC=0.000%, NOPA=25, NOAM=0, WMC=0)",Design,DataClass
1,com.blankj.utilcode.constant,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\constant\TimeConstants.java,3,16,"The class 'TimeConstants' is suspected to be a Data Class (WOC=0.000%, NOPA=5, NOAM=0, WMC=0)",Design,DataClass
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,37,"Possible God Class (WMC=236, ATFD=136, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,37,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,138,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,198,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,198,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,258,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,258,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
8,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,306,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
9,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,306,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
10,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,374,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
11,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,374,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
12,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,419,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
13,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,419,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
14,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,485,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
15,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,485,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
16,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,536,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
17,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,536,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
18,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,609,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
19,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,609,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
20,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,652,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
21,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,652,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
22,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,712,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
23,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,712,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
24,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,786,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
25,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,786,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
26,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,868,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
27,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,868,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
28,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,955,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
29,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,955,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
30,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1027,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
31,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1027,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
32,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1369,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
33,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1369,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
34,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1413,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
35,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1413,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
36,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1480,Access to field `activityInfo` on foreign value `info.get(0)` (degree 1),Design,LawOfDemeter
37,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1508,Access to field `activityInfo` on foreign value `ri` (degree 1),Design,LawOfDemeter
38,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1509,Access to field `activityInfo` on foreign value `ri` (degree 1),Design,LawOfDemeter
39,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1542,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
40,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,1542,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
41,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2004,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
42,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2004,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
43,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2033,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
44,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2033,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
45,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2053,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
46,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2053,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
47,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2081,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
48,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2081,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
49,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2116,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
50,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ActivityUtils.java,3,2116,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\AdaptScreenUtils.java,3,33,Access to field `widthPixels` on foreign value `resources.getDisplayMetrics()` (degree 1),Design,LawOfDemeter
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\AdaptScreenUtils.java,3,51,Access to field `heightPixels` on foreign value `resources.getDisplayMetrics()` (degree 1),Design,LawOfDemeter
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\AdaptScreenUtils.java,3,73,Access to field `density` on foreign value `Resources.getSystem().getDisplayMetrics()` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\AdaptScreenUtils.java,3,86,Access to field `xdpi` on foreign value `metrics` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\AdaptScreenUtils.java,3,97,Access to field `xdpi` on foreign value `metrics` (degree 1),Design,LawOfDemeter
